,s_id,user_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,cluster
163,81,p445,69.2499,37.8133,57.88887435828144,52.05451772017386,1.077781072389008,1.3052307208717375,1538.0,1479.0,1,1
164,82,p363,50.2115,40.1924,57.36660357351242,24.098269510372443,1.1831818541542969,1.4558754892895935,1565.0,1548.0,1,2
165,83,p364,51.3277,40.6984,55.78122452194246,23.96306232694315,0.6866612847685531,1.1173270759574576,1613.0,1568.0,1,2
166,83,p365,52.2894,40.389,56.42477841729582,24.581793742731403,0.7623395568904974,1.165688628359975,1613.0,1593.0,1,0
167,83,p366,54.0081,39.1549,58.21091636688901,30.756538574815227,1.1680869916234835,1.2369190853144496,1603.0,1596.0,1,0
168,84,p630,66.7154,48.6842,66.8167738006525,31.886191046653533,0.9588457227312432,0.9639011743343284,1845.0,1812.0,1,0
169,84,p631,65.8462,49.0141,68.18253774319523,32.40655417977409,0.5968455160257132,1.0392771413440776,1847.0,1813.0,1,1
170,85,p415,56.1112,35.6348,47.71083435156689,45.43936105640481,0.8823208090031652,1.2095837722861496,1681.0,1668.0,1,0
171,85,p416,56.2974,36.3712,49.28622864192874,44.26619949410402,0.7312233037861964,1.3331489551995424,1678.0,1669.0,1,0
172,85,p417,55.448,35.3025,46.58240255134304,45.47174495248731,1.5900885321264346,1.5640834034604751,1682.0,1671.0,1,0
173,86,p375,53.2908,39.938,58.710341249188055,29.95941172080133,0.8706125889280489,1.0431085444398838,1674.0,1661.0,1,0
174,86,p376,52.4116,40.8343,56.321526721336056,25.80068042040713,0.8894164210312288,1.2109447078234163,1676.0,1659.0,1,1
175,86,p415,56.1112,35.6348,47.71083435156689,45.43936105640481,0.8823208090031652,1.2095837722861496,1681.0,1668.0,1,0
176,86,p416,56.2974,36.3712,49.28622864192874,44.26619949410402,0.7312233037861964,1.3331489551995424,1678.0,1669.0,1,0
177,86,p417,55.448,35.3025,46.58240255134304,45.47174495248731,1.5900885321264346,1.5640834034604751,1682.0,1671.0,1,0
178,87,p445,69.2499,37.8133,57.88887435828144,52.05451772017386,1.077781072389008,1.3052307208717375,1538.0,1479.0,1,0
179,88,p387,43.0961,24.545,44.4700131436217,42.944819024159635,0.5173136959331349,1.346655661545034,1313.0,1290.0,1,2
180,89,p388,54.95,30.6837,47.11288218525838,45.628366039983995,1.1466958663917823,1.420868228980986,1331.0,1313.0,1,0
181,90,p476,56.8213,39.7775,68.45708022943916,32.447706393576425,0.9387492370170002,1.0366149503280238,1620.0,1603.0,1,0
182,90,p477,56.9694,40.0969,68.90685505143543,32.90345623701664,1.0456496784296354,1.0615082713748143,1620.0,1603.0,1,0
183,91,p349,50.2852,40.9671,57.09465150793886,25.314893745573716,0.9458310737124256,1.3515493005281531,1295.0,1273.0,1,2
184,91,p350,49.216,40.5503,57.235169770342424,24.7101846252811,0.8001877092282785,1.3128921979923425,1296.0,1273.0,1,0
185,92,p473,57.9934,43.9421,66.69887275723778,30.230492796852538,0.8092586545721955,1.2305647631653844,1467.0,1442.0,1,2
186,93,p478,63.8591,47.0444,74.98414507231007,34.80273709330618,0.21474170531128786,1.308894902747107,1702.0,1677.0,1,1
187,94,p458,74.6752,39.1469,60.25147125821435,49.71002052430006,1.2255601168445391,1.1472184453329588,1733.0,1691.0,1,1
188,95,p481,50.2157,40.7258,57.05193172372704,25.083742659077988,1.5481692478537352,1.6008088034158314,1826.0,1811.0,1,0
189,95,p482,49.4333,41.0137,56.83206875055686,24.23191162320038,1.4539648723404566,1.646387653616084,1827.0,1811.0,1,1
190,95,p553,53.5831,27.3214,48.13747027963496,45.952702989206095,1.125081352614112,1.189466268831418,1823.0,1785.0,1,0
191,95,p554,53.025,26.7615,47.57552518951196,44.948000532752246,1.0734847181026843,1.1835697401785958,1822.0,1785.0,1,1
192,95,p555,52.3989,29.9337,51.791066394481604,44.77301075377085,1.680033466928561,1.4036413338774325,1816.0,1797.0,1,0
193,96,p119,63.358,34.9801,54.80092298402006,49.48029096205076,1.0308475396488077,1.189924380547218,441.0,421.0,1,0
194,96,p120,63.6965,35.1697,56.77582457295468,50.27723564792739,0.9304697415821752,1.3498779546435382,438.0,421.0,1,0
195,97,p280,72.7077,41.7774,59.71046865647208,50.35974367747777,0.4029736591887862,1.096586612321106,648.0,617.0,1,2
